CpGs,Monocytes90_Breast10,Adipo60Kidney30Prost10,Eryth50Lung25GI25
chr2:176123475,0.04879,0.07994,0.04835
chr2:176128904,0.018050000000000004,0.04919,0.035125
chr11:111512878,0.0244,0.03478,0.021675
chr11:111512851,0.01124,0.0235,0.0093
chr6:10422089,0.06207000000000001,0.13617,0.028175
chr19:11419180,0.06987,0.07491,0.023075
chr6:2842005,0.00821,0.02427,0.006274999999999999
chr6:2842021,0.00571,0.029889999999999996,0.00615
chr6:2842014,0.02899,0.06811,0.0373
chr6:2841981,0.015569999999999999,0.05789,0.0235
chr4:108171613,0.03253,0.14049,0.07377500000000001
chr4:108171568,0.08985,0.19818,0.1159
chr3:171459151,0.01788,0.02551,0.010875
chr3:171459120,0.04231,0.07132000000000001,0.024175
chr10:8047770,0.08033000000000001,0.09698999999999999,0.038425
chr19:11419349,0.09658,0.08789000000000001,0.027625000000000004
chr19:11419345,0.09893000000000003,0.07476000000000001,0.032525
chr19:11419389,0.1039,0.07289999999999999,0.02925
chr2:176091845,0.04193,0.13133,0.041975
chr11:129374546,0.01275,0.042620000000000005,0.03135
chr6:30006915,0.00759,0.01819,0.008375
chr12:114698267,0.014930000000000002,0.03055,0.036025
chr12:114698293,0.09687,0.09468,0.109775
chr22:23839025,0.01919,0.01655,0.0029250000000000005
chr7:120988820,0.02957,0.05455,0.02555
chr18:46028343,0.07697000000000001,0.0387,0.046200000000000005
chr1:228037832,0.02069,0.031490000000000004,0.0174
chr8:6800886,0.02247,0.07169,0.0125
chr7:159143940,0.00643,0.01874,0.008275000000000001
chr1:228008526,0.047130000000000005,0.05335,0.030375
chr1:228008497,0.13017,0.12982,0.09585
chr6:10391179,0.06806000000000001,0.16833,0.02875
chr15:76335253,0.02091,0.06272,0.05405
chr6:2841912,0.014430000000000002,0.02134,0.0113
chr2:176122734,0.02553,0.061079999999999995,0.068425
chr2:176122737,0.02753000000000001,0.06659999999999999,0.0869
chr6:10382567,0.12839,0.20563,0.16299999999999998
chr6:10382595,0.05131,0.13443000000000002,0.042275000000000014
chr11:125166489,0.043269999999999996,0.06695999999999999,0.07195
chr11:125166524,0.09445,0.12813,0.12687500000000002
chr2:218871827,0.05646,0.09481,0.015675
chr6:28607217,0.011370000000000002,0.03814,0.02515
chr6:28607204,0.0688,0.1002,0.085025
chr19:11419349,0.09658,0.08789000000000001,0.027625000000000004
chr19:11419345,0.09893000000000003,0.07476000000000001,0.032525
chr19:11419389,0.1039,0.07289999999999999,0.02925
chr2:176122734,0.02553,0.061079999999999995,0.068425
chr2:176122737,0.02753000000000001,0.06659999999999999,0.0869
chr8:141418039,0.046630000000000005,0.11212,0.0069
chr2:176098625,0.03274,0.08466,0.030725
chr2:176098587,0.13882,0.15214,0.1365
chr3:9915537,0.04681,0.03675,0.0374
chr15:76342175,0.01149,0.05476,0.063025
chr2:20822827,0.042069999999999996,0.0387,0.020850000000000004
chr2:20822805,0.09685,0.10653,0.083725
chr6:10385670,0.06207000000000001,0.13679000000000002,0.044125
chr19:11419349,0.09658,0.08789000000000001,0.027625000000000004
chr19:11419345,0.09893000000000003,0.07476000000000001,0.032525
chr19:11419389,0.1039,0.07289999999999999,0.02925
chr7:27246212,0.040410000000000015,0.09265,0.039025
chr11:13279045,0.02319,0.06895000000000001,0.0316
chr10:86971189,0.01083,0.026920000000000003,0.00485
chr11:129374628,0.018019999999999998,0.08184,0.03925
chr11:129374610,0.034100000000000005,0.06572,0.0449
chr13:42992336,0.00689,0.013309999999999999,0.003425
chr13:42992356,0.014219999999999998,0.022119999999999997,0.007899999999999999
chr1:20186451,0.02636,0.06903,0.052475
chr3:57164505,0.01181,0.036239999999999994,0.016274999999999998
chr7:27151607,0.00611,0.05897,0.023275
chr12:53695713,0.01838,0.03596,0.012725
chr12:53695702,0.02796,0.05424,0.026525
chr2:148887990,0.007909999999999999,0.039720000000000005,0.021675
chr11:47187408,0.024130000000000002,0.024630000000000003,0.00945
chr20:43916152,0.04639,0.04846,0.0693
chr20:43916154,0.02933,0.04388,0.050224999999999985
chr6:29724232,0.033990000000000006,0.02939,0.0058
chr6:29724223,0.08807999999999999,0.0342,0.033475000000000005
chr6:29724234,0.05446,0.05905,0.0284
chr6:29724258,0.2830500000000001,0.2057,0.1957
chr10:22253095,0.04893,0.05621,0.033525
chr1:2530381,0.0096,0.03547,0.00375
chr1:2530395,0.02084,0.05687,0.009575
chr1:2530384,0.03373,0.04414,0.020525
chr1:2530399,0.04471,0.06506999999999999,0.02915
chr2:26172589,0.017130000000000003,0.036099999999999986,0.013125
chr20:52104590,0.010169999999999998,0.0509,0.02645
chr3:9915347,0.04114,0.04608,0.05365
chr17:9003896,0.0263,0.027780000000000003,0.032
chr5:1876223,0.05168,0.03436,0.009125
chr20:43916088,0.03123,0.047650000000000005,0.054325
chr20:43916076,0.030010000000000002,0.02908,0.023625
chr6:26614307,0.033100000000000004,0.06114,0.031975
chr7:97006804,0.02069,0.05708,0.024350000000000004
chr10:8046838,0.11932999999999999,0.13002,0.0731
chr2:468179,0.027160000000000004,0.034050000000000004,0.020925
chr9:27528434,0.00761,0.01755,0.003925
chr5:1877021,0.05671,0.07686,0.0225
chr1:37947012,0.03884,0.07829,0.0278
chr1:37947016,0.08507999999999999,0.09744,0.070575
chr1:37947039,0.09482,0.12499,0.0802
chr2:199470835,0.03436,0.18214,0.0437
chr12:54127135,0.00953,0.047639999999999995,0.010575
chr2:176073243,0.048090000000000015,0.08968999999999999,0.06035
chr2:176073229,0.07731,0.16955,0.08452499999999999
chr6:44076706,0.00922,0.0443,0.012025
chr15:77944518,0.022900000000000004,0.02175,0.0127
chr7:1532616,0.02817,0.006939999999999999,0.01245
chr7:1532935,0.02855,0.012830000000000001,0.016625
chr20:63957234,0.007520000000000001,0.007810000000000002,0.00455
chr14:30995155,0.01976,0.021460000000000003,0.021
chr2:16609070,0.00825,0.02534,0.015125
chr2:16609046,0.05671,0.06445,0.0556
chr12:62631950,0.11059000000000001,0.05864,0.08524999999999999
chr12:62631991,0.02513,0.02325,0.0269
chr12:62632432,0.032810000000000006,0.043639999999999984,0.03115
chr22:39662145,0.03903,0.027469999999999998,0.012
chr3:48466219,0.00824,0.022719999999999997,0.055925
chr3:48466211,0.010020000000000001,0.02156,0.055075
chr3:48466197,0.040240000000000005,0.04364,0.042475
chr11:57476392,0.02566,0.10074999999999998,0.0191
chr11:104968347,0.025939999999999998,0.04388,0.03525
chr3:43998714,0.01878,0.02441,0.016050000000000002
chr1:121052341,0.02224,0.03191,0.04175
chr11:46560508,0.03125,0.10221000000000001,0.0456
chr20:63829941,0.01072,0.05582,0.017325
chr17:28577103,0.020880000000000003,0.09285,0.012025
chr17:28577132,0.10783,0.14153,0.09675
chr7:5596189,0.01409,0.036430000000000004,0.011725
chr7:1532691,0.052410000000000005,0.02217,0.0325
chr16:27450124,0.01496,0.01709,0.033075
chr3:48466219,0.00824,0.022719999999999997,0.055925
chr3:48466211,0.010020000000000001,0.02156,0.055075
chr3:48466197,0.040240000000000005,0.04364,0.042475
chr17:81536851,0.07683999999999999,0.07938999999999999,0.020475
chr17:81536833,0.12081,0.11974000000000001,0.0597
chr17:28599720,0.013580000000000002,0.08026,0.033925
chr3:98734096,0.01985,0.06368,0.0325
chr11:13183735,0.02175,0.01919,0.028200000000000006
chr7:135148018,0.043269999999999996,0.028739999999999995,0.021375
chr13:45851373,0.053430000000000005,0.026750000000000003,0.023950000000000003
chr8:115648279,0.02021,0.031010000000000006,0.03
chr10:89327834,0.02823,0.03322,0.033600000000000005
chr10:89327801,0.02802,0.042440000000000005,0.02965
chr7:135148098,0.05691,0.04434,0.035774999999999994
chr7:135148092,0.05773,0.06358,0.05025
chr17:42112660,0.008459999999999999,0.01491,0.012675
chr3:71063286,0.09022000000000001,0.17486999999999994,0.05925
chr12:96398369,0.029460000000000004,0.07462,0.053725
chr11:104968554,0.03938,0.04883,0.033675
chr10:89327834,0.02823,0.03322,0.033600000000000005
chr10:89327801,0.02802,0.042440000000000005,0.02965
chr10:89327946,0.00867,0.05918,0.051975000000000014
chr21:17818312,0.027280000000000002,0.03968,0.020525
chr7:4882565,0.030189999999999998,0.03565,0.025725
chr3:187739687,0.0062900000000000005,0.01554,0.0407
chr3:43998427,0.06527999999999999,0.08777,0.07302499999999999
chr7:131111408,0.044989999999999995,0.04662,0.051075
chr6:159691600,0.36885,0.18586,0.262425
chr6:159691572,0.07349,0.08252000000000001,0.043625
chr7:105017922,0.039220000000000005,0.05181,0.046325
chr11:104968622,0.039560000000000005,0.11046999999999997,0.090225
chr11:104968616,0.05658000000000001,0.10052999999999998,0.073825
chr3:43998086,0.05585,0.10651,0.089825
chr14:67571404,0.031869999999999996,0.05615,0.034100000000000005
chr11:65720034,0.058460000000000005,0.07665999999999999,0.0541
chr10:31929973,0.03011,0.08384000000000001,0.04045
chr2:101698635,0.04367,0.02017,0.01745
chr17:28577035,0.014480000000000002,0.07811999999999998,0.011025
chr17:28577040,0.06295,0.09791,0.03925
chr5:134739589,0.03135,0.1086,0.03655
chr19:39970412,0.04274,0.042530000000000005,0.0333
chr16:58025248,0.034050000000000004,0.04401,0.0401
chr19:16078883,0.052070000000000005,0.1648,0.07222500000000001
chr6:152302252,0.0036,0.03258,0.115575
chr3:15798120,0.0275,0.10265,0.03725
chr7:151381560,0.06636,0.24750999999999998,0.02465
chr8:98117943,0.05682,0.08021,0.04905
chr3:44022049,0.07384,0.062069999999999986,0.1924
chr2:55010285,0.02708,0.041839999999999995,0.0423
chr1:228037905,0.027389999999999998,0.06689999999999999,0.029325000000000007
chr2:16609070,0.00825,0.02534,0.015125
chr2:16609046,0.05671,0.06445,0.0556
chr5:100902282,0.05632,0.12921,0.03465
chr8:126556405,0.10565,0.049,0.050725
chr7:135147919,0.07275000000000001,0.05612,0.03845
chr20:57749170,0.03173,0.04043,0.04405
chr2:9143141,0.045919999999999996,0.00578,0.018000000000000002
chr2:9143163,0.3147800000000001,0.10522000000000001,0.2455
chr12:24948514,0.02925,0.05855000000000001,0.06265
chr22:39662288,0.07682,0.04624,0.043800000000000006
chr3:43997865,0.07451,0.11850999999999999,0.09485
chr2:177240066,0.03077,0.04475,0.08525
chr6:35919901,0.035240000000000014,0.07000999999999999,0.03465
chr6:35919933,0.03926,0.0658,0.03355
chr17:81536851,0.07683999999999999,0.07938999999999999,0.020475
chr17:81536833,0.12081,0.11974000000000001,0.0597
chr17:80263598,0.06556000000000001,0.07159,0.06855
chr17:80263590,0.03222,0.057589999999999995,0.046875
chr17:80263633,0.05942000000000001,0.08776,0.06820000000000001
chr7:135148098,0.05691,0.04434,0.035774999999999994
chr7:135148092,0.05773,0.06358,0.05025
chr4:185395520,0.0673,0.11989000000000001,0.145125
chr3:44022101,0.00908,0.015979999999999998,0.126125
chr15:42495104,0.046320000000000014,0.04913,0.033574999999999994
chr17:29617831,0.020970000000000003,0.02295,0.02995
chr16:27367661,0.01278,0.26148000000000005,0.1027
chr3:98733968,0.05508,0.07385,0.031924999999999995
chr5:134648018,0.04145,0.05786,0.04255
chr11:128507357,0.07048,0.08252000000000001,0.05745
chr17:44210603,0.055860000000000014,0.13989,0.018825
chr8:29353273,0.018690000000000002,0.16224,0.0396
chr8:29353283,0.09991,0.3718900000000001,0.13255
chr22:36454960,0.01955,0.015639999999999998,0.014075
chr2:201117587,0.0252,0.0428,0.0307
chr22:46058132,0.04331,0.13521,0.063375
chr10:124381190,0.053860000000000005,0.07225,0.043
chr9:35603608,0.03678,0.04381,0.076975
chr19:48481061,0.09596,0.11378,0.102825
chr4:169660229,0.12535000000000002,0.06615,0.071975
chr4:169660234,0.09784,0.07977999999999999,0.0742
chr1:15833865,0.19305000000000005,0.09698999999999999,0.13422499999999998
chr8:86344409,0.05509,0.17573000000000005,0.062725
chr4:169660229,0.12535000000000002,0.06615,0.071975
chr4:169660234,0.09784,0.07977999999999999,0.0742
chr8:92095070,0.09132,0.29655,0.09335
chr7:150378246,0.05612,0.0634,0.0451
chr5:68239725,0.048770000000000015,0.07447000000000001,0.123475
chr6:26440112,0.05802,0.09797999999999997,0.063075
chr4:55345905,0.044539999999999996,0.05527000000000001,0.041325
chr5:112737676,0.02109,0.0261,0.1584
chr5:112737741,0.007770000000000002,0.009470000000000001,0.175175
chr5:112737709,0.00913,0.0062900000000000005,0.15835
chr5:112737701,0.02096,0.03242,0.156625
chr5:112737729,0.06011,0.054839999999999986,0.1846
chr5:112737736,0.04654,0.06199,0.1929
chr10:88583142,0.007909999999999999,0.01908,0.17985
chr5:112737741,0.007770000000000002,0.009470000000000001,0.175175
chr5:112737709,0.00913,0.0062900000000000005,0.15835
chr5:112737701,0.02096,0.03242,0.156625
chr5:112737729,0.06011,0.054839999999999986,0.1846
chr5:112737736,0.04654,0.06199,0.1929
chr12:49903994,0.0217,0.01855,0.07944999999999999
chr12:49904010,0.05852,0.04487,0.1278
chr5:112737676,0.02109,0.0261,0.1584
chr5:112737741,0.007770000000000002,0.009470000000000001,0.175175
chr5:112737709,0.00913,0.0062900000000000005,0.15835
chr5:112737701,0.02096,0.03242,0.156625
chr5:112737729,0.06011,0.054839999999999986,0.1846
chr5:112737736,0.04654,0.06199,0.1929
chr5:112737653,0.06507,0.056789999999999986,0.163675
chr5:112737651,0.036570000000000005,0.04529,0.149275
chr19:1757700,0.01176,0.00882,0.050625
chr10:88583409,0.037180000000000005,0.06785000000000001,0.206075
chr10:88583447,0.02401,0.02348,0.151925
chr10:88583463,0.07172,0.09387999999999999,0.23612500000000006
chr10:88583417,0.09223,0.06615,0.175675
chr10:88583451,0.050690000000000006,0.08892,0.2402
chr10:88583435,0.0528,0.08371,0.212525
chr1:21814521,0.00745,0.01634,0.054725
chr14:65171092,0.01125,0.02727,0.1084
chr13:94707720,0.02355,0.028680000000000008,0.080625
chr5:112737676,0.02109,0.0261,0.1584
chr5:112737709,0.00913,0.0062900000000000005,0.15835
chr5:112737701,0.02096,0.03242,0.156625
chr5:112737653,0.06507,0.056789999999999986,0.163675
chr5:112737651,0.036570000000000005,0.04529,0.149275
chr3:181696449,0.040360000000000014,0.027110000000000002,0.147125
chr3:181696401,0.12922,0.15200999999999998,0.243725
chr13:94707464,0.03701,0.043440000000000006,0.1393
chr5:112737916,0.03222,0.04874,0.1554
chr10:88583409,0.037180000000000005,0.06785000000000001,0.206075
chr10:88583447,0.02401,0.02348,0.151925
chr10:88583417,0.09223,0.06615,0.175675
chr10:88583451,0.050690000000000006,0.08892,0.2402
chr10:88583435,0.0528,0.08371,0.212525
chr12:49903994,0.0217,0.01855,0.07944999999999999
chr12:49904010,0.05852,0.04487,0.1278
chr5:112737676,0.02109,0.0261,0.1584
chr5:112737701,0.02096,0.03242,0.156625
chr5:112737653,0.06507,0.056789999999999986,0.163675
chr5:112737651,0.036570000000000005,0.04529,0.149275
chr19:1760260,0.05922,0.02526,0.125225
chr2:176130036,0.01277,0.013590000000000001,0.053575
chr17:43983960,0.01481,0.0063,0.02475
chr5:112737841,0.023610000000000003,0.027180000000000003,0.183
chr5:112737847,0.17185999999999998,0.19017,0.296825
chr5:112737805,0.08951,0.10821999999999997,0.2456
chr8:68331050,0.01326,0.01002,0.05175
chr14:24334667,0.02259,0.02015,0.059125
chr14:24334711,0.015790000000000002,0.03827,0.05845
chr16:66604535,0.016489999999999998,0.09866999999999998,0.092925
chr16:66604504,0.10477,0.14772999999999994,0.132375
chr16:66604493,0.05039,0.08073999999999999,0.07495
chr16:66604530,0.00917,0.10617,0.08835000000000001
chr16:66604509,0.01308,0.08335,0.071075
chr18:5630073,0.02374,0.02985,0.07202499999999999
chr3:132034401,0.02029,0.06692999999999999,0.08447500000000001
chr5:112737741,0.007770000000000002,0.009470000000000001,0.175175
chr5:112737709,0.00913,0.0062900000000000005,0.15835
chr5:112737701,0.02096,0.03242,0.156625
chr5:112737729,0.06011,0.054839999999999986,0.1846
chr5:112737736,0.04654,0.06199,0.1929
chr21:33069986,0.01782,0.013109999999999995,0.043775
chr8:11703342,0.048990000000000006,0.05772,0.129575
chr8:11703329,0.13979,0.12727,0.18305
chr6:41373863,0.044260000000000015,0.13454000000000002,0.1822
chr8:85438684,0.027590000000000003,0.033199999999999986,0.11199999999999999
chr8:85438690,0.08899,0.07365,0.142225
chr8:85438660,0.07094,0.09253,0.14625
chr8:85438698,0.19491,0.14661999999999994,0.197375
chr7:27165605,0.00993,0.00933,0.0529
chr7:27165598,0.00863,0.0049700000000000005,0.047225
chr7:27165643,0.01379,0.013579999999999998,0.191
chr7:27165611,0.01218,0.00787,0.09705
chr6:1310930,0.02507,0.05795,0.08489999999999999
chr8:52565321,0.028970000000000006,0.02211,0.0644
chr5:141513255,0.04202,0.06373,0.196025
chr6:1625339,0.02913,0.01455,0.149325
chr5:112737741,0.007770000000000002,0.009470000000000001,0.175175
chr5:112737709,0.00913,0.0062900000000000005,0.15835
chr5:112737701,0.02096,0.03242,0.156625
chr5:112737729,0.06011,0.054839999999999986,0.1846
chr5:112737736,0.04654,0.06199,0.1929
chr16:66604417,0.0175,0.11435,0.10535
chr6:41638701,0.015059999999999999,0.00914,0.038075
chr14:24334667,0.02259,0.02015,0.059125
chr14:24334719,0.02479,0.02241,0.059275
chr14:24334711,0.015790000000000002,0.03827,0.05845
chr21:36705173,0.01057,0.06015,0.050849999999999985
chr16:66604535,0.016489999999999998,0.09866999999999998,0.092925
chr16:66604504,0.10477,0.14772999999999994,0.132375
chr16:66604493,0.05039,0.08073999999999999,0.07495
chr16:66604530,0.00917,0.10617,0.08835000000000001
chr16:66604509,0.01308,0.08335,0.071075
chr10:88583409,0.037180000000000005,0.06785000000000001,0.206075
chr10:88583447,0.02401,0.02348,0.151925
chr10:88583463,0.07172,0.09387999999999999,0.23612500000000006
chr10:88583417,0.09223,0.06615,0.175675
chr10:88583451,0.050690000000000006,0.08892,0.2402
chr10:88583435,0.0528,0.08371,0.212525
chr7:27147941,0.024640000000000002,0.0421,0.091425
chr7:27147934,0.02243,0.03846,0.06775
chr5:141513110,0.02825,0.07805000000000001,0.20365
chr16:66604535,0.016489999999999998,0.09866999999999998,0.092925
chr16:66604504,0.10477,0.14772999999999994,0.132375
chr16:66604493,0.05039,0.08073999999999999,0.07495
chr16:66604530,0.00917,0.10617,0.08835000000000001
chr16:66604509,0.01308,0.08335,0.071075
chr10:88582981,0.04852,0.0915,0.1811
chr5:112737676,0.02109,0.0261,0.1584
chr5:112737701,0.02096,0.03242,0.156625
chr5:112737653,0.06507,0.056789999999999986,0.163675
chr5:112737651,0.036570000000000005,0.04529,0.149275
chr7:49773890,0.008700000000000001,0.01731,0.030025
chr20:13220297,0.01391,0.013630000000000001,0.0377
chr20:13220333,0.01222,0.010920000000000001,0.03355
chr20:13220292,0.0122,0.01182,0.027525
chr20:13220284,0.02498,0.028010000000000004,0.045625
chr20:13220307,0.017570000000000002,0.014169999999999999,0.030125
chr19:22634178,0.029730000000000006,0.027760000000000003,0.07952500000000001
chr19:22634148,0.07284,0.07751,0.08677499999999999
chr3:132033865,0.059289999999999995,0.07687000000000001,0.1391
chr7:27147941,0.024640000000000002,0.0421,0.091425
chr7:27147934,0.02243,0.03846,0.06775
chr7:157003220,0.04757,0.041030000000000004,0.1967
chr7:157003198,0.0159,0.0115,0.10835
chr6:31863563,0.03333,0.1152,0.139225
chr9:93185114,0.028669999999999998,0.07385,0.08662500000000001
chr8:13276657,0.05777,0.03081,0.0452
chr8:13276635,0.026490000000000003,0.01426,0.031975
chr8:39107733,0.029,0.055810000000000005,0.1121
chr6:31815252,0.01024,0.03295,0.094425
chr6:31815244,0.06276000000000001,0.14185,0.119875
chr10:88583409,0.037180000000000005,0.06785000000000001,0.206075
chr10:88583447,0.02401,0.02348,0.151925
chr10:88583463,0.07172,0.09387999999999999,0.23612500000000006
chr10:88583417,0.09223,0.06615,0.175675
chr10:88583451,0.050690000000000006,0.08892,0.2402
chr10:88583435,0.0528,0.08371,0.212525
chr11:46295603,0.005090000000000001,0.011780000000000002,0.06785
chr3:184583680,0.051220000000000016,0.13957000000000006,0.125925
chr7:157003220,0.04757,0.041030000000000004,0.1967
chr7:157003198,0.0159,0.0115,0.10835
chr6:1624743,0.009320000000000002,0.034050000000000004,0.118875
chr20:13220297,0.01391,0.013630000000000001,0.0377
chr20:13220333,0.01222,0.010920000000000001,0.03355
chr20:13220292,0.0122,0.01182,0.027525
chr20:13220284,0.02498,0.028010000000000004,0.045625
chr20:13220307,0.017570000000000002,0.014169999999999999,0.030125
chr5:112738072,0.034390000000000004,0.04877,0.17115
chr6:41374204,0.06973,0.098,0.133525
chr7:27173991,0.01399,0.02307,0.07555
chr19:1765765,0.12897000000000006,0.07608999999999999,0.163675
chr18:5543802,0.02754,0.06748,0.05285
chr21:36697021,0.16025,0.29111,0.240075
chr21:36697038,0.09154,0.23898000000000003,0.16225
chr5:51399151,0.07923000000000001,0.06636,0.1355
chr21:36748049,0.04961,0.33590000000000003,0.115025
chr3:186193730,0.13879999999999998,0.05014,0.17485
chr12:114698267,0.014930000000000002,0.03055,0.036025
chr12:114698293,0.09687,0.09468,0.109775
chr19:1776103,0.06157000000000001,0.06548999999999999,0.135575
chr12:54030301,0.06659999999999999,0.24006999999999998,0.141325
chr14:24334719,0.02479,0.02241,0.059275
chr14:24334711,0.015790000000000002,0.03827,0.05845
chr10:88583447,0.02401,0.02348,0.151925
chr10:88583463,0.07172,0.09387999999999999,0.23612500000000006
chr10:88583417,0.09223,0.06615,0.175675
chr10:88583451,0.050690000000000006,0.08892,0.2402
chr10:88583435,0.0528,0.08371,0.212525
chr2:70768219,0.0139,0.032479999999999995,0.043325
chr2:70768217,0.00777,0.01323,0.031625
chr17:40665177,0.06034,0.041969999999999986,0.161025
chr17:40665151,0.08759,0.07148,0.161925
chr17:40665168,0.13010000000000002,0.09802999999999999,0.23805
chr17:40665138,0.09940000000000003,0.09112,0.183125
chr6:31863651,0.04813,0.12522999999999998,0.1152
chr6:31863657,0.02928,0.15283999999999998,0.127125
chr6:31863662,0.051879999999999996,0.1359,0.103325
chr8:85438684,0.027590000000000003,0.033199999999999986,0.11199999999999999
chr8:85438690,0.08899,0.07365,0.142225
chr8:85438660,0.07094,0.09253,0.14625
chr8:85438698,0.19491,0.14661999999999994,0.197375
chr2:176188567,0.046919999999999996,0.02304,0.065875
chr2:176188557,0.03742,0.016890000000000002,0.056975
chr2:176188546,0.06095,0.015450000000000004,0.062575
chr2:176188564,0.11195,0.027530000000000002,0.0997
chr2:176188555,0.10689000000000001,0.08088000000000001,0.1225
chr5:2755706,0.08504000000000002,0.16030999999999998,0.15425
chr12:54031634,0.10530999999999999,0.26653000000000004,0.207825
chr5:2754780,0.02113,0.05764,0.07045
chr6:160348327,0.01902,0.00492,0.024425
chr19:1763801,0.08077000000000001,0.08367999999999999,0.18
chr21:36710313,0.11127,0.24954,0.19405
chr2:176129720,0.056250000000000015,0.01625,0.074325
chr5:112737841,0.023610000000000003,0.027180000000000003,0.183
chr5:112737847,0.17185999999999998,0.19017,0.296825
chr5:112737805,0.08951,0.10821999999999997,0.2456
chr19:37692358,0.01873,0.009729999999999999,0.06095
chr19:37692352,0.02184,0.016980000000000002,0.073875
chr20:13220297,0.01391,0.013630000000000001,0.0377
chr20:13220333,0.01222,0.010920000000000001,0.03355
chr20:13220292,0.0122,0.01182,0.027525
chr20:13220284,0.02498,0.028010000000000004,0.045625
chr20:13220307,0.017570000000000002,0.014169999999999999,0.030125
chr19:2901149,0.04854,0.1108,0.088925
chr19:1752326,0.046520000000000006,0.07645,0.0993
chr20:13220297,0.01391,0.013630000000000001,0.0377
chr20:13220333,0.01222,0.010920000000000001,0.03355
chr20:13220292,0.0122,0.01182,0.027525
chr20:13220284,0.02498,0.028010000000000004,0.045625
chr20:13220307,0.017570000000000002,0.014169999999999999,0.030125
chr7:157005564,0.02657,0.03518,0.204475
chr5:139394230,0.13192,0.08163999999999999,0.131625
chr6:1378633,0.030660000000000003,0.03995,0.08385000000000001
chr5:176133446,0.01107,0.00441,0.029875
chr3:138939712,0.0274,0.04303,0.031
chr12:53995693,0.03633,0.00892,0.008624999999999999
chr1:8349005,0.023410000000000004,0.016819999999999998,0.0196
chr9:77018821,0.01481,0.0053100000000000005,0.016675
chr3:24495669,0.0195,0.02364,0.018025
chr3:24495686,0.03977,0.051829999999999994,0.038575
chr3:24495691,0.026150000000000003,0.02316,0.018625
chr10:58266531,0.03318,0.05587999999999999,0.03485
chr3:24495669,0.0195,0.02364,0.018025
chr3:24495686,0.03977,0.051829999999999994,0.038575
chr3:24495691,0.026150000000000003,0.02316,0.018625
chr9:133121544,0.01185,0.03874,0.005475000000000001
chr3:138950089,0.010029999999999999,0.010759999999999999,0.0113
chr5:5886955,0.027889999999999998,0.07651999999999999,0.021725
chr3:24495810,0.05977,0.36201,0.09355
chr3:24495818,0.05483,0.14596000000000006,0.047275
chr3:24495786,0.14242,0.34568000000000004,0.166225
chr7:19112712,0.033490000000000006,0.07271,0.070775
chr5:93602554,0.15983,0.40595,0.17600000000000002
chr5:93602526,0.04797,0.27467,0.0744
chr1:206508045,0.01272,0.07218999999999999,0.01795
chr5:56814436,0.043370000000000006,0.14882,0.05175
chr3:45167704,0.014819999999999998,0.20578000000000002,0.020675
chr3:45167695,0.04576,0.27504,0.05025
chr2:19361851,0.02495,0.04757,0.039725
chr12:54005025,0.07758,0.13365,0.031075
chr12:54004981,0.11204000000000001,0.14799,0.06875
chr2:170711902,0.03366,0.05158,0.12125
chr3:138938449,0.0407,0.0688,0.04545
chr5:177944701,0.02475,0.02444,0.0141
chr12:108768865,0.023209999999999998,0.07526000000000001,0.046575000000000005
chr7:19112394,0.042589999999999996,0.12604,0.09625
chr5:172772457,0.00921,0.02155,0.0071
chr5:172772415,0.01517,0.044799999999999986,0.010525
chr7:19118943,0.051539999999999996,0.16194999999999998,0.052725
chr12:54014880,0.07748000000000001,0.24974000000000002,0.032625
chr7:19119124,0.04701,0.24054,0.062525
chr3:171459151,0.01788,0.02551,0.010875
chr3:171459120,0.04231,0.07132000000000001,0.024175
chr8:118743917,0.0796,0.09099,0.05285
chr20:62476492,0.030180000000000002,0.036410000000000005,0.0452
chr20:62476529,0.05141,0.05186,0.04885
chr20:62476505,0.01629,0.02152,0.0315
chr15:92810192,0.041569999999999996,0.18621,0.148525
chr15:92810150,0.05616,0.10162,0.056475
chr5:172772315,0.01953,0.03688,0.011375
chr5:172772300,0.45819,0.4931,0.395475
chr5:172772310,0.03333,0.03748,0.0247
chr11:124746563,0.05108,0.09045,0.042825
chr19:31357143,0.07500000000000001,0.25328,0.0756
chr19:31357102,0.1126,0.41993,0.1577
chr19:40606473,0.021130000000000003,0.05614,0.024175
chr1:206865151,0.0388,0.10486,0.044025
chr13:98142216,0.08467000000000001,0.23358,0.0941
chr20:58150815,0.06092,0.23861999999999997,0.065025
chr20:58150817,0.11315,0.27824,0.08025
chr20:58150843,0.1744,0.38971999999999996,0.135
chr20:58150831,0.04417,0.23145,0.034699999999999995
chr20:58150820,0.19780999999999999,0.43824,0.15460000000000002
chr17:35764882,0.014760000000000002,0.14422,0.079125
chr12:53997541,0.10042999999999999,0.06503999999999999,0.065
chr12:53997501,0.07119,0.06681000000000001,0.042575
chr3:24495916,0.046169999999999996,0.20001,0.07542499999999999
chr18:50819536,0.043800000000000006,0.08546000000000001,0.04345
chr19:31357224,0.04979,0.29775999999999997,0.11125000000000003
chr1:161013977,0.047589999999999986,0.14215,0.045625
chr4:173517161,0.03704,0.10444,0.052075
chr2:71276612,0.00783,0.04854,0.06655
chr2:71276610,0.005229999999999999,0.028110000000000003,0.049625
chr5:176194392,0.06599999999999999,0.05710000000000001,0.037725
chr5:176194406,0.09217,0.14028,0.0887
chr1:47508038,0.0447,0.05641,0.042
